State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Year_numeric,Month_sin,Month_cos,State_Andaman and Nicobar Islands,State_Andhra Pradesh,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chandigarh,State_Chhattisgarh,State_Dadra and Nagar Haveli and Daman and Diu,State_Delhi,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Ladakh,State_Lakshadweep,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Puducherry,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Alert_Status,Heatwave_Days
Manipur,2016,12,16.9,25.7,9.5,82.54838709677419,13.577419354838709,0.0,1016.0419354838708,16.281290322580645,125.0,14.849930310998085,16.9,19.35832261222225,2016,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,1,15.761290322580644,26.4,6.1,77.96774193548387,11.45483870967742,4.5,1016.1516129032258,14.249032258064515,155.96774193548387,13.228159455399211,15.761290322580644,18.07531827887512,2017,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,2,18.182142857142857,27.8,10.0,72.10714285714286,12.489285714285714,3.0,1015.4785714285716,18.925714285714285,250.3571428571429,14.845457508791847,18.182142857142857,20.0835398009552,2017,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,3,19.39032258064516,28.7,10.8,74.6774193548387,14.258064516129032,142.2,1012.8064516129032,19.75354838709677,266.96774193548384,16.291492336601046,19.39032258064516,21.336869391510017,2017,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,4,22.24,31.2,15.1,83.56666666666666,19.09333333333333,186.2,1010.84,18.744000000000003,257.9,20.11843150562945,22.24,24.45662358171237,2017,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,5,24.58709677419355,31.2,18.9,82.48387096774194,21.203225806451613,150.8,1009.1193548387096,19.567741935483877,244.3548387096774,22.263157355937786,24.58709677419355,26.63030471185129,2017,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,6,25.423333333333336,33.5,20.7,88.1,23.19333333333333,324.6,1005.5866666666666,16.092,199.2333333333333,23.840416457120583,25.77615335250785,27.724313667648392,2017,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,7,25.5,31.3,22.3,89.25806451612904,23.506451612903227,293.4,1005.9548387096772,14.969032258064518,160.74193548387098,24.080843014105312,25.687554187675698,27.862271304543388,2017,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,8,25.58709677419355,31.5,22.0,88.51612903225806,23.470967741935485,142.6,1006.4870967741934,16.75741935483871,215.6451612903226,24.065132590926297,25.877907652255416,27.905480979201776,2017,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,9,25.426666666666662,33.2,21.8,88.3,23.246666666666663,121.0,1009.3266666666666,16.188,209.36666666666667,23.87591369770172,25.757042726540742,27.740154083196774,2017,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,10,23.596774193548388,32.3,16.3,87.93548387096774,21.33870967741936,172.2,1011.9645161290324,16.188387096774193,157.38709677419354,22.03135925974312,23.596774193548388,25.97769515682098,2017,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,11,19.78,28.0,12.5,84.1,16.733333333333334,12.1,1014.8766666666668,15.024,141.8,17.827376796490075,19.78,22.1614190810206,2017,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2017,12,16.161290322580644,24.3,9.1,85.6774193548387,13.496774193548386,51.900000000000006,1016.941935483871,15.48,114.7741935483871,14.501068547290831,16.161290322580644,18.80237155198852,2017,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,1,14.512903225806452,23.9,6.1,82.38709677419355,11.21935483870968,18.1,1013.9483870967742,15.932903225806452,172.2258064516129,12.534181899164317,14.512903225806452,17.094749615403835,2018,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,2,17.489285714285714,26.9,10.5,77.07142857142857,13.014285714285714,3.2,1015.2678571428572,18.99,273.25,14.765035630241494,17.489285714285714,19.65908400268491,2018,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,3,21.083870967741937,30.4,12.5,68.35483870967742,14.47741935483871,7.7,1012.5677419354838,20.46193548387097,282.51612903225805,17.06174582348364,21.083870967741937,22.59982094733875,2018,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,4,22.27,31.4,16.2,77.03333333333333,17.6,71.0,1011.7366666666666,19.068,268.46666666666664,19.28771041666362,22.27,24.147160193748803,2018,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,5,23.074193548387097,29.8,16.7,85.74193548387096,20.406451612903226,215.5,1009.8064516129032,15.596129032258066,256.38709677419354,21.23259461663841,23.074193548387097,25.36747742627438,2018,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,6,25.273333333333333,31.2,20.4,87.3,22.883333333333333,405.3,1004.5,17.556,205.53333333333333,23.58463670922746,25.44403258795756,27.53874222672639,2018,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,7,25.81290322580645,32.5,22.1,87.54838709677419,23.503225806451614,373.8,1003.8548387096774,16.989677419354837,197.7741935483871,24.151442936528984,26.09210332279334,28.06743320308815,2018,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,8,25.716129032258067,32.9,22.0,87.58064516129032,23.406451612903226,172.9,1004.6741935483872,16.188387096774196,194.83870967741936,24.064466865757677,25.93212580867441,27.97838063953309,2018,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,9,25.28666666666667,32.9,20.7,85.93333333333334,22.60333333333333,48.4,1009.78,18.048,224.33333333333331,23.41755175950197,25.574774407256,27.480637841484278,2018,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,10,22.148387096774197,30.5,15.4,85.45161290322581,19.335483870967742,138.7,1014.6709677419354,13.970322580645162,159.19354838709677,20.286848009442505,22.148387096774197,24.470866751581877,2018,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,11,18.38,27.1,10.3,80.3,14.563333333333333,1.3,1016.2466666666668,15.264,171.03333333333333,16.01578551359726,18.38,20.65566370684372,2018,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2018,12,16.019354838709678,24.4,8.5,83.96774193548387,12.996774193548386,24.7,1016.5870967741936,15.340645161290322,114.93548387096774,14.166425920974891,16.019354838709678,18.59037958049152,2018,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,1,15.274193548387096,25.3,7.3,76.96774193548387,10.829032258064515,6.3,1017.6935483870968,15.015483870967742,173.5483870967742,12.651853992294509,15.274193548387096,17.572646360907225,2019,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,2,17.385714285714286,27.7,9.6,74.10714285714286,12.228571428571428,18.4,1015.975,18.115714285714287,253.6071428571429,14.319381153916185,17.385714285714286,19.42521679348906,2019,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,3,19.92258064516129,30.7,9.1,72.12903225806451,14.209677419354838,10.1,1013.8096774193548,22.68,291.16129032258067,16.461492655168776,19.92258064516129,21.70546983928778,2019,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,4,23.10333333333333,34.1,14.8,75.36666666666666,18.02,27.9,1011.61,22.188,290.7333333333333,19.86530962360844,23.10333333333333,24.84665668207812,2019,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,5,24.990322580645163,33.5,19.1,79.35483870967742,20.870967741935484,137.5,1008.5645161290324,24.36387096774193,284.35483870967744,22.21232893216237,25.118279486280063,26.83895817356562,2019,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,6,25.85333333333333,32.2,20.4,85.63333333333334,23.15333333333333,118.5,1005.82,16.86,225.1,23.92867889382324,26.35877194896578,28.00281080527253,2019,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,7,25.583870967741937,32.1,21.2,88.41935483870968,23.41935483870968,249.8,1005.3967741935484,16.095483870967744,210.8709677419355,24.046624501216783,25.99051428064932,27.896378267687872,2019,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,8,26.274193548387096,32.9,22.2,86.7741935483871,23.8,120.7,1005.6419354838712,18.91741935483871,154.70967741935485,24.49594207958972,27.405373944023676,28.464372979214243,2019,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,9,25.043333333333333,31.8,19.3,88.36666666666666,22.87,158.1,1011.13,14.736,160.4,23.50875164122444,25.14894321917837,27.37850939500121,2019,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,10,23.432258064516127,31.0,18.5,87.87096774193549,21.17419354838709,69.7,1014.183870967742,13.064516129032258,175.7741935483871,21.86391722091924,23.432258064516127,25.818609790401904,2019,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,11,20.206666666666667,29.0,12.8,84.63333333333334,17.25,35.0,1015.35,14.232,133.03333333333333,18.30959884815885,20.206666666666667,22.592852347326428,2019,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2019,12,15.19032258064516,24.6,7.8,82.09677419354838,11.829032258064515,14.7,1017.7645161290322,15.54967741935484,154.32258064516128,13.146113887317776,15.19032258064516,17.719335660941695,2019,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,1,14.580645161290322,24.3,6.4,81.3225806451613,11.038709677419355,33.4,1016.5129032258066,16.130322580645164,228.67741935483872,12.474074354257809,14.580645161290322,17.109537027674932,2020,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,2,16.451724137931034,27.3,6.7,75.55172413793103,11.63103448275862,16.8,1016.6482758620688,16.038620689655172,245.06896551724137,13.604707396825988,16.451724137931034,18.614777593159516,2020,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,3,20.164516129032258,30.7,11.9,70.0,13.922580645161291,14.4,1013.4096774193548,22.35483870967742,278.7096774193548,16.402940524204645,20.164516129032258,21.81963627117372,2020,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,4,22.256666666666668,32.3,14.9,71.4,16.23,51.3,1012.88,21.276,259.26666666666665,18.521419331259573,22.256666666666668,23.83844779718501,2020,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,5,23.996774193548383,33.4,17.8,80.45161290322581,20.11935483870968,124.6,1009.7258064516128,19.46322580645161,259.2258064516129,21.40638299209261,24.052586313484444,25.95887948363433,2020,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,6,25.33333333333333,31.9,20.9,87.0,22.91333333333333,222.9,1007.0433333333332,16.068,232.1,23.608797495704646,25.43212608819348,27.582257415811924,2020,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,7,25.425806451612903,31.1,22.3,88.74193548387096,23.35483870967742,225.6,1006.867741935484,15.514838709677418,249.03225806451613,23.939757289804383,25.425806451612903,27.76475687295764,2020,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,8,25.93548387096774,32.4,21.4,87.70967741935483,23.64516129032258,138.0,1005.683870967742,17.779354838709676,204.67741935483872,24.296797734021165,26.524409741106894,28.194060864309023,2020,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,9,25.48333333333333,32.6,21.3,87.53333333333333,23.116666666666667,117.5,1008.7266666666668,16.344,224.76666666666668,23.826113262241478,25.58652321123615,27.7527125120609,2020,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,10,24.55483870967742,32.4,19.5,87.6774193548387,22.225806451612904,191.4,1010.7709677419356,13.981935483870968,112.58064516129032,22.930689915680308,24.55483870967742,26.87435468524946,2020,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,11,19.65,28.2,10.9,83.16666666666667,16.39,16.2,1016.7466666666668,15.864,153.46666666666667,17.5912613728401,19.65,21.99491571952616,2020,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2020,12,15.819354838709677,25.7,7.8,80.7741935483871,12.158064516129032,0.0,1015.9806451612905,13.35483870967742,157.5483870967742,13.605935995029354,15.819354838709677,18.256707039594925,2020,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,1,15.535483870967743,25.7,8.1,78.6774193548387,11.416129032258064,0.8999999999999999,1015.0387096774194,16.873548387096776,208.67741935483872,13.0916441838687,15.535483870967743,17.89363551909911,2021,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,2,18.164285714285715,28.9,8.1,68.42857142857143,11.596428571428572,0.1,1014.7714285714284,16.984285714285715,233.8571428571429,14.373401016564372,18.164285714285715,19.8878965995098,2021,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,3,21.80967741935484,32.2,14.4,64.35483870967742,13.958064516129031,14.7,1012.6225806451612,23.24903225806452,288.8709677419355,17.17808860360381,21.80967741935484,23.05707591799049,2021,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,4,25.05,35.2,16.3,60.3,15.983333333333333,6.7,1011.39,24.276,279.9,19.569731171535707,25.12682839738333,25.83425435041353,2021,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,5,24.983870967741936,35.0,18.0,75.87096774193549,20.05483870967742,37.8,1009.1967741935484,22.807741935483868,251.16129032258064,21.73213146317548,25.23708801261076,26.64658250373764,2021,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,6,25.45,31.7,21.4,85.9,22.796666666666667,205.3,1006.4333333333332,19.644,214.2333333333333,23.57179277334764,25.740469888971266,27.633864559925623,2021,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,7,25.677419354838708,31.3,21.3,87.74193548387096,23.37741935483871,185.4,1005.7,17.883870967741935,204.0967741935484,24.047982162752582,25.76899936050294,27.949953764155318,2021,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,8,25.212903225806453,30.6,21.9,89.09677419354838,23.19032258064516,217.0,1007.5548387096776,18.127741935483872,232.03225806451613,23.77869290340593,25.212903225806453,27.58074244007079,2021,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,9,25.33333333333333,31.6,21.5,86.7,22.826666666666664,71.9,1009.81,18.012,127.36666666666666,23.56767600573296,25.33333333333333,27.566096670253053,2021,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,10,24.54516129032258,33.8,17.8,84.80645161290323,21.56451612903226,32.1,1011.767741935484,15.607741935483872,178.25806451612902,22.53935973907542,24.893595402159857,26.715074829069543,2021,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,11,20.03333333333333,28.4,11.3,83.03333333333333,16.736666666666668,12.6,1014.6566666666666,14.892,157.5,17.942557447992726,20.03333333333333,22.35032507706114,2021,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2021,12,16.36774193548387,25.7,8.9,83.48387096774194,13.203225806451613,57.8,1017.8419354838708,14.66709677419355,110.2258064516129,14.450927782025182,16.36774193548387,18.89972429575525,2021,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,1,15.09032258064516,24.8,7.3,81.70967741935483,11.6,24.8,1015.8935483870968,14.818064516129033,190.1290322580645,13.003384634693436,15.09032258064516,17.606543064660325,2022,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,2,15.392857142857142,25.6,7.5,74.10714285714286,10.203571428571427,27.6,1014.717857142857,20.34,249.25,12.433653571768934,15.392857142857142,17.554175853705193,2022,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,3,22.306451612903224,33.0,11.4,67.90322580645162,15.33548387096774,11.9,1011.3967741935484,18.91741935483871,264.5806451612903,18.12674809722341,22.306451612903224,23.711570066724928,2022,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,4,24.006666666666668,33.3,17.4,76.43333333333334,19.21,39.2,1010.8366666666666,21.552,276.2333333333333,20.865436622301733,24.10921092974185,25.751896592564584,2022,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,5,23.95483870967742,30.7,17.8,85.12903225806451,21.135483870967743,173.6,1007.616129032258,17.210322580645162,236.3548387096774,22.00437186421761,23.95483870967742,26.17011169102462,2022,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,6,25.02,31.5,21.3,87.23333333333333,22.616666666666667,236.7,1006.5533333333332,16.392,276.8333333333333,23.32998444662746,25.10896440554785,27.29502388752459,2022,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,7,26.12258064516129,33.1,22.4,86.2258064516129,23.516129032258064,155.0,1006.6096774193549,18.17419354838709,201.4516129032258,24.27315646533998,26.922668550934112,28.290853716685064,2022,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,8,25.825806451612905,32.8,21.5,86.93548387096774,23.37741935483871,111.8,1006.8709677419356,20.11354838709677,184.67741935483872,24.08033867828816,26.38760017367276,28.04680535863176,2022,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
Manipur,2022,9,25.66333333333333,32.5,21.4,85.1,22.81,88.3,1009.5166666666668,15.816,175.6,23.66907902756965,25.902745093232596,27.793058057834877,2022,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Alert,0
