State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Gujarat,2020,1,18.216129032258067,29.3,9.2,55.12903225806452,8.316129032258065,0.3,1015.6580645161291,41.84129032258064,150.48387096774192,12.806671898973052,18.216129032258067,19.301567217586733,26.743225806451612,-1.778709677419354,0,0,1.6761290322580646,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,2,22.979310344827585,34.1,12.1,41.86206896551724,8.406896551724138,0.3,1014.9,40.05931034482759,135.51724137931035,15.000679025988065,22.979310344827585,22.864535822730552,30.401415094339626,-0.3979668184775568,0,0,4.7700000000000005,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,3,25.561290322580643,36.5,15.2,44.096774193548384,10.90967741935484,2.0,1011.8516129032258,44.163870967741936,244.06451612903226,17.447739570017994,25.50196877980618,25.2902132639203,34.593333333333334,-2.6255913978494627,0,0,1.5406451612903225,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,4,31.383333333333333,40.1,21.2,40.86666666666667,14.92,0.0,1009.8266666666666,49.74,293.3333333333333,21.66673756530357,31.656221381698263,30.2493778631643,38.32311111111112,-0.6331111111111165,0,0,32.129666666666665,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,5,32.73225806451613,40.7,25.2,49.32258064516129,19.14516129032258,0.1,1006.7903225806451,60.619354838709675,281.0,24.483298055609755,35.62529170408901,32.12112645843528,39.467956989247305,-0.01634408602149899,0,0,55.29516129032258,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,6,30.42,39.6,25.7,68.9,23.646666666666665,68.1,1003.0,42.348,224.33333333333334,25.75383694398035,35.624084307719436,31.309397918984278,36.432,-1.242000000000002,0,0,29.55,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,7,28.62258064516129,35.5,24.1,80.54838709677419,24.729032258064517,175.1,1001.7032258064515,46.96258064516129,215.51612903225808,25.860370258222424,33.50786035811588,30.332128737287864,31.44301075268817,0.8989247311827977,0,0,23.18032258064516,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,8,26.816129032258065,34.3,23.5,87.74193548387096,24.52258064516129,634.9,1001.3193548387097,55.39354838709678,232.41935483870967,25.146457837249176,28.879675078521434,29.027303091329248,30.433978494623656,-0.9565591397849457,0,0,11.64225806451613,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,9,27.993333333333332,33.6,23.5,79.7,23.96333333333333,68.4,1006.0166666666667,31.224,260.03333333333336,25.15447746941698,32.05534390684693,29.697929645480876,31.289111111111115,0.7575555555555548,0,0,15.428333333333335,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,10,28.51290322580645,36.4,19.6,57.87096774193548,18.62258064516129,18.5,1008.574193548387,32.86451612903226,218.1290322580645,22.263388757414965,30.467950241029495,28.85632791069634,33.67698924731182,0.35526881720430525,0,0,10.409032258064517,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,11,23.613333333333333,33.0,14.6,47.53333333333333,11.153333333333334,0.0,1014.4333333333333,37.668,105.23333333333333,16.398288470942095,23.613333333333333,23.773287369080244,31.697111111111113,-0.9637777777777791,0,0,1.7373333333333332,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2020,12,20.748387096774195,32.6,8.9,54.096774193548384,10.27741935483871,1.8,1014.6870967741935,35.80258064516129,90.51612903225806,14.907674286303791,20.748387096774195,21.56305147838836,28.23161290322581,-0.3283870967741957,0,0,5.706451612903226,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,1,18.75483870967742,29.8,10.3,51.806451612903224,7.66774193548387,0.0,1013.8290322580646,39.15870967741936,215.67741935483872,12.840326406246538,18.75483870967742,19.620241826041983,26.743225806451612,-0.23677419354838583,0,0,3.1516129032258062,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,2,23.610714285714288,33.7,13.1,42.357142857142854,8.792857142857143,0.0,1014.025,36.47571428571429,187.85714285714286,15.608102553712337,23.62032364601397,23.461259303608948,30.401415094339626,0.7307277628032312,0,0,5.993571428571428,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,3,28.761290322580646,39.9,17.6,35.483870967741936,9.887096774193548,0.1,1011.2032258064515,40.42451612903226,270.61290322580646,18.456871581641572,28.22151899947179,27.501202144488364,34.593333333333334,1.5937634408602153,0,0,20.338709677419356,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,4,31.73,40.8,23.2,37.43333333333333,13.016666666666667,3.1999999999999997,1009.1166666666667,44.976,293.1666666666667,21.2425678383313,31.63525697309967,30.2792391604642,38.32311111111112,0.5468888888888828,0,0,43.20466666666666,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,5,31.383870967741935,40.1,22.7,56.483870967741936,20.206451612903226,96.89999999999999,1005.0064516129032,55.730322580645165,247.61290322580646,24.489010378717126,34.56984544458437,31.35883591754551,39.467956989247305,-2.2066666666666603,0,0,38.81161290322581,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,6,30.53666666666667,39.0,24.1,65.26666666666667,22.716666666666665,48.8,1003.6933333333333,52.980000000000004,246.13333333333333,25.28111305738606,34.92745640267902,31.18976743155272,36.432,-1.0253333333333352,0,0,31.006666666666668,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,7,28.72258064516129,37.2,24.8,76.06451612903226,23.66774193548387,130.9,1001.9709677419354,63.778064516129035,241.74193548387098,25.23955085894324,32.49218738423976,30.144846713371145,31.44301075268817,0.7247311827957005,0,0,22.56064516129032,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,8,28.041935483870965,34.7,24.2,73.93548387096774,22.629032258064516,45.599999999999994,1005.1290322580645,51.038709677419355,252.0,24.337794229056318,30.935999306814214,29.404530551373973,30.433978494623656,1.285376344086022,0,0,14.548387096774194,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,9,26.526666666666664,32.0,23.5,87.43333333333334,24.16,380.0,1003.9633333333334,40.38,253.63333333333333,24.83061887919733,28.20195600518047,28.739053219524553,31.289111111111115,-1.5157777777777783,0,0,6.736,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,10,27.361290322580647,34.7,19.0,63.70967741935484,18.983870967741936,6.6000000000000005,1010.016129032258,31.958709677419357,211.25806451612902,22.154023844827186,29.240335939405895,28.16038298392031,33.67698924731182,-1.006021505376339,0,0,5.177741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,11,24.683333333333334,33.2,16.6,49.56666666666667,12.51,1.3,1011.86,40.26,62.7,17.620504075300595,24.757765442423338,24.860308101593137,31.697111111111113,-0.3204444444444461,0,0,2.056,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2021,12,20.177419354838708,28.9,11.0,58.32258064516129,10.935483870967742,5.3,1016.016129032258,40.42451612903226,128.67741935483872,14.934875604868939,20.177419354838708,21.25000288690704,28.23161290322581,-1.7219354838709706,0,0,0.36129032258064514,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,1,18.69677419354839,29.2,9.3,58.61290322580645,9.53225806451613,10.1,1015.0258064516129,38.75225806451613,129.2258064516129,13.690424346905564,18.69677419354839,19.92140773607582,26.743225806451612,-1.4270967741935479,0,0,2.843225806451613,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,2,22.92142857142857,33.3,12.8,46.142857142857146,9.335714285714285,0.0,1012.5749999999999,36.10285714285714,218.0,15.580781087532102,22.92142857142857,23.059696967400118,30.401415094339626,-0.3014150943396263,0,0,3.549285714285714,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,3,29.038709677419355,39.1,17.2,31.870967741935484,9.061290322580644,0.0,1010.4290322580645,43.61806451612903,238.83870967741936,17.985942455680778,28.198820677137736,27.47342377217932,34.593333333333334,1.7131182795698925,0,0,25.659032258064514,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,4,32.4,41.4,23.6,35.06666666666667,12.69,0.0,1007.8833333333333,51.480000000000004,290.8666666666667,21.289755471500026,32.07595264765588,30.67767390029951,38.32311111111112,1.5302222222222162,0,0,55.359,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,5,32.9741935483871,42.6,25.7,48.87096774193548,19.067741935483873,0.0,1004.0483870967741,63.44129032258065,269.9032258064516,24.58571872212731,35.899889432246056,32.29855519973152,39.467956989247305,0.6513978494623719,0,0,60.31645161290322,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,6,31.53666666666667,40.4,25.7,60.766666666666666,22.13,31.8,1002.8866666666667,53.088,239.7,25.446609495368058,36.110823884641476,31.821807531679646,36.432,0.757999999999997,0,0,45.55,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,7,27.11935483870968,34.4,24.1,84.09677419354838,24.080645161290324,349.8,1002.2483870967742,54.31354838709677,237.0,24.930754999606684,29.539133335892657,29.114460908393813,31.44301075268817,-1.384946236559138,0,0,9.436774193548388,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,8,27.135483870967743,33.2,23.4,83.03225806451613,23.825806451612905,152.3,1002.5064516129032,46.196129032258064,237.3548387096774,24.801044905036495,29.771612879099173,29.072630002518054,30.433978494623656,-0.24043010752688138,0,0,9.835806451612902,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,9,27.55,35.9,22.7,77.5,22.990000000000002,161.5,1006.6466666666668,35.304,269.56666666666666,24.396970118598787,30.376163420967814,29.148859256609324,31.289111111111115,0.2908888888888883,0,0,10.8,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,10,28.261290322580646,35.4,19.8,52.774193548387096,16.412903225806453,7.5,1010.9645161290323,32.71354838709677,164.96774193548387,21.169726073748183,29.32376623899272,28.28385395988626,33.67698924731182,0.32946236559140235,0,0,6.4474193548387095,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,11,25.163333333333334,35.4,15.6,45.63333333333333,11.65,0.0,1013.76,32.34,63.733333333333334,17.430675441816938,25.146335604431112,25.057865448634058,31.697111111111113,0.4695555555555535,0,0,5.152,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2022,12,22.080645161290324,32.7,11.8,47.903225806451616,9.706451612903225,0.2,1013.8903225806451,38.20645161290323,121.41935483870968,15.161162446057554,22.080645161290324,22.41806264775223,28.23161290322581,0.8812903225806427,0,0,6.6496774193548385,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,1,18.845161290322583,29.4,9.2,50.38709677419355,7.451612903225806,2.4,1015.9096774193548,43.350967741935484,137.06451612903226,12.788581749265441,18.845161290322583,19.65111907907422,26.743225806451612,-0.9658064516129026,0,0,2.5258064516129033,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,2,24.38214285714286,36.9,13.9,40.42857142857143,8.157142857142857,0.0,1014.4392857142857,37.17,178.32142857142858,15.83759993540321,24.272462703903972,23.98885177461346,30.401415094339626,2.155727762803231,0,0,12.308571428571428,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,3,27.241935483870968,37.1,19.5,41.87096774193548,11.658064516129032,8.0,1011.9129032258064,36.73161290322581,221.19354838709677,18.402314842921513,26.878957404523106,26.618287152622994,34.593333333333334,-1.0997849462365594,0,0,3.4899999999999998,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,4,29.793333333333333,39.0,21.1,45.6,15.063333333333333,6.3,1009.4566666666667,46.02,290.73333333333335,21.244589081928783,30.11025822539343,29.18194350919801,38.32311111111112,-2.3497777777777844,0,0,16.691333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,5,31.793548387096774,41.0,22.9,51.774193548387096,19.33225806451613,11.9,1008.0129032258066,55.428387096774195,276.6774193548387,24.059406248221972,34.45496013597732,31.422288591035105,39.467956989247305,-1.5324731182795637,0,0,41.47225806451613,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,6,30.41,40.2,24.7,67.2,22.84,76.1,1003.6333333333333,67.776,232.2,25.420181904868222,34.726922960736815,31.17260148861321,36.432,-1.1453333333333349,0,0,35.45633333333333,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,7,27.72258064516129,33.7,24.9,84.70967741935483,24.787096774193547,291.9,1002.8129032258065,50.94580645161291,250.16129032258064,25.607149822487266,31.578298059438893,29.72231310604395,31.44301075268817,-0.7010752688172028,0,0,15.297096774193548,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,8,27.85483870967742,33.9,24.7,75.19354838709677,22.793548387096774,15.5,1005.9677419354839,66.78580645161291,246.90322580645162,24.355547155728072,30.995016398524832,29.30542358058823,30.433978494623656,0.7692473118279574,0,0,11.607096774193549,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,9,28.433333333333334,35.1,23.6,74.0,22.90666666666667,178.0,1005.9599999999999,48.996,265.26666666666665,24.690353801082768,31.774320647148045,29.765009043825525,31.289111111111115,1.3408888888888881,0,0,19.151666666666664,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,10,27.958064516129035,34.9,21.3,59.96774193548387,18.603225806451615,0.2,1012.1451612903226,31.41290322580645,242.8709677419355,22.110734634895476,29.467970390767704,28.481741292159082,33.67698924731182,-0.06408602150537078,0,0,4.3022580645161295,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,11,24.92,34.6,16.8,53.86666666666667,14.026666666666667,28.5,1013.6833333333333,33.576,65.36666666666666,18.411037084085972,25.003048050572154,25.305177574045786,31.697111111111113,-0.38377777777777927,0,0,4.4383333333333335,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2023,12,21.60967741935484,29.7,14.7,59.935483870967744,12.816129032258065,1.7000000000000002,1015.0290322580646,38.48516129032258,66.54838709677419,16.437319256930532,21.60967741935484,22.652553564747894,28.23161290322581,-0.42516129032258315,0,0,1.5941935483870968,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,1,20.299999999999997,29.8,11.8,52.903225806451616,9.558064516129033,0.4,1015.6741935483872,37.776774193548384,153.93548387096774,14.327408040549235,20.299999999999997,21.08077135993585,26.743225806451612,0.3954838709677429,0,0,3.583870967741935,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,2,24.17241379310345,37.0,15.5,42.48275862068966,9.365517241379312,0.1,1014.6999999999999,9.875172413793104,161.55172413793105,16.006443777368855,24.139040927289116,23.936291025195615,30.401415094339626,1.0296193884189946,0,0,7.2027586206896554,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,3,27.648387096774194,40.8,13.7,31.612903225806452,7.790322580645161,4.6,1011.9193548387096,9.185806451612903,252.29032258064515,16.790048294030953,26.952837221746968,26.215124463425134,34.593333333333334,0.7066666666666658,3,0,22.90483870967742,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,4,32.6,42.9,23.2,29.033333333333335,10.673333333333334,0.30000000000000004,1007.6633333333334,10.0656,276.6,20.010521098703013,31.517982448631514,30.288334791790284,38.32311111111112,1.2635555555555484,1,0,49.55333333333333,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,5,35.593548387096774,46.5,24.5,34.70967741935484,15.441935483870967,0.5,1003.6354838709677,12.96232258064516,266.80645161290323,23.545442199591097,37.228406078934874,33.37490071992317,39.467956989247305,3.4255913978494688,12,8,74.80064516129033,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,6,33.64,42.2,26.5,55.666666666666664,22.313333333333333,70.6,1001.48,13.131599999999999,223.1,26.315818421697266,39.054429344900875,33.355996639727024,36.432,3.1813333333333307,20,0,76.50066666666666,Extreme,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,7,28.541935483870965,33.6,25.4,84.25806451612904,25.461290322580645,429.90000000000003,998.8451612903226,11.64425806451613,210.5483870967742,26.341421468649486,34.2272699325925,30.47545605653409,31.44301075268817,0.3698924731182811,0,0,23.565161290322582,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,8,27.370967741935484,32.7,24.2,86.12903225806451,24.748387096774195,485.4,1003.0,12.52916129032258,231.80645161290323,25.471870620833098,30.633001458872016,29.469783863664826,30.433978494623656,0.06279569892473207,0,0,14.934193548387096,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,9,27.613333333333333,33.6,22.4,82.93333333333334,24.246666666666666,274.5,1005.11,8.8716,277.26666666666665,25.24777673516471,31.047668929787513,29.519136256919733,31.289111111111115,0.09422222222222203,0,0,13.636,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,10,28.061290322580643,36.8,19.8,70.2258064516129,21.6,69.1,1009.5516129032258,7.447354838709678,119.96774193548387,23.77103339685822,30.791004312937524,29.192767737868508,33.67698924731182,-0.46408602150537254,0,0,11.100322580645162,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,11,26.303333333333335,35.8,17.3,42.46666666666667,11.85,0.0,1013.2900000000001,7.357200000000001,62.833333333333336,17.868629143853802,26.3682135582432,25.876361253534544,31.697111111111113,0.6195555555555534,0,0,6.833,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2024,12,22.33225806451613,31.3,14.0,43.483870967741936,8.416129032258064,0.1,1014.0774193548388,8.55058064516129,142.8709677419355,14.701646074580317,22.33225806451613,22.38013722989071,28.23161290322581,-0.12516129032258336,0,0,2.8793548387096775,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,1,22.503225806451614,31.4,12.7,45.935483870967744,9.483870967741936,0.5,1014.241935483871,8.149935483870967,117.48387096774194,15.237048315279456,22.503225806451614,22.68748902016289,26.743225806451612,1.898709677419356,0,0,9.876129032258065,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,2,26.135714285714283,36.1,15.3,32.32142857142857,7.3428571428571425,0.0,1013.6999999999999,7.628142857142858,218.75,15.870905711553762,25.727796125124694,24.99621594464063,30.401415094339626,1.7735849056603743,0,0,10.866071428571429,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,3,30.43548387096774,40.1,18.3,22.0,4.416129032258064,0.0,1010.6774193548387,7.859612903225806,256.2903225806452,16.54945053544422,28.88428437578755,27.700853415268288,34.593333333333334,2.1356989247311824,1,0,29.425161290322578,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,4,34.39333333333333,44.1,25.5,25.433333333333334,8.463333333333333,0.0,1006.66,9.4296,266.76666666666665,20.168860781088537,33.42840851077632,31.367382286967793,38.32311111111112,3.4002222222222156,12,0,68.54833333333333,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,5,33.07419354838709,43.8,22.7,52.58064516129032,20.69677419354839,33.6,1003.0548387096775,7.989677419354839,226.80645161290323,25.182853967568903,36.945722448317966,32.58992935119006,39.467956989247305,-0.3937634408602094,1,1,56.35193548387097,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,6,31.33,42.1,25.7,66.26666666666667,23.196666666666665,154.2,1000.61,9.7872,228.16666666666666,25.970749246230888,36.39929442119352,31.910614453768737,36.432,-0.2386666666666688,8,0,46.7,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,7,28.46451612903226,34.4,24.8,81.19354838709677,24.725806451612904,214.2,1000.6258064516129,8.63883870967742,222.6451612903226,25.81826872015779,33.32072701853004,30.225960252183302,31.44301075268817,0.5569892473118293,0,0,20.50741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,8,28.45483870967742,34.4,24.1,79.80645161290323,24.325806451612905,281.7,1003.3838709677419,8.043096774193549,215.41935483870967,25.581038379688483,32.83374523936161,30.12724163160467,30.433978494623656,1.6337634408602155,0,0,23.57709677419355,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,9,28.703333333333333,37.5,23.9,73.2,22.983333333333334,158.9,1005.44,8.6052,244.26666666666668,24.799254750034603,32.145047901380124,29.960897116763597,31.289111111111115,0.9742222222222214,0,0,18.631666666666668,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,10,28.570967741935487,36.6,22.6,56.32258064516129,17.612903225806452,101.0,1009.441935483871,8.113935483870968,104.38709677419355,21.804260440768257,29.15188258225372,28.708813062899345,33.67698924731182,-0.8898924731182747,0,0,9.250967741935483,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,11,24.833333333333332,31.5,16.5,53.03333333333333,13.58,1.5,1014.4433333333333,7.0416,75.93333333333334,18.290992043772075,25.069086727317558,25.208859873202424,31.697111111111113,-1.3471111111111127,0,0,0.3906666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Gujarat,2025,12,23.35483870967742,31.6,16.0,45.096774193548384,9.98709677419355,0.0,1015.5870967741936,7.482193548387097,61.903225806451616,15.83837455819449,23.35483870967742,23.40667474975753,28.23161290322581,1.5070967741935462,0,0,7.576129032258064,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,1,11.541935483870969,22.4,3.8,75.0,6.596774193548387,0.5,1015.9161290322581,28.370322580645162,224.38709677419354,8.8593450165568,11.541935483870969,13.96600001086166,18.81161290322581,-0.7180645161290333,0,0,5.610322580645161,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,2,16.521428571428572,28.2,8.0,73.67857142857143,11.232142857142858,23.8,1014.1392857142857,27.732857142857142,192.78571428571428,13.452235876952217,16.521428571428572,18.59437869964222,23.890330188679247,-1.0046159029649613,0,0,2.691071428571429,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,3,22.238709677419354,36.0,10.9,59.74193548387097,12.970967741935485,3.9000000000000004,1010.3129032258065,28.962580645161292,240.93548387096774,16.873710996225103,22.239843809801865,23.18071680861324,29.524731182795698,0.13333333333333502,0,0,8.65548387096774,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,4,27.28666666666667,40.0,14.6,44.7,12.97,4.3,1008.0666666666667,29.856,173.9,18.97551822108573,27.215370499382082,26.868918660886695,36.300888888888885,-1.8675555555555512,0,0,12.852666666666668,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,5,33.303225806451614,43.7,22.3,41.45161290322581,17.116129032258065,20.3,1001.4225806451612,34.68774193548387,226.80645161290323,23.21686680814217,34.616061957992024,31.94715768785794,39.79376344086021,0.5320430107526924,0,0,56.656129032258065,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,6,33.04666666666667,44.7,21.7,55.233333333333334,21.970000000000002,47.2,996.9766666666667,34.452,162.53333333333333,25.709903156388837,37.7667639806933,32.78145194046081,39.346888888888884,-1.0635555555555503,2,0,51.90133333333333,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,7,31.13225806451613,38.1,25.5,71.61290322580645,25.061290322580643,121.0,998.6161290322581,32.87612903225807,155.90322580645162,26.861233555682528,38.29572578982701,32.14845510996388,35.26494623655914,-0.29397849462365594,0,0,36.37387096774193,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,8,29.661290322580644,37.2,25.0,80.03225806451613,25.635483870967743,221.5,1000.1967741935483,33.06193548387097,158.67741935483872,26.778673940265087,36.26254875728924,31.281970471427403,33.861505376344084,-0.948602150537632,0,0,27.358064516129033,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,9,28.37,34.4,22.3,78.53333333333333,24.02,160.1,1003.31,33.312,194.66666666666666,25.328836621884808,32.90413423587069,29.98002279240073,34.26711111111111,-1.8604444444444468,0,0,14.087,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,10,25.85483870967742,34.9,15.3,58.774193548387096,16.39677419354839,0.7,1010.3483870967742,27.127741935483872,274.0967741935484,20.09258372742031,26.588012235095217,26.496078953263275,33.37698924731182,-0.21892473118279462,0,0,3.155806451612903,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,11,21.37,32.1,12.3,64.5,13.693333333333333,0.0,1013.6066666666667,25.632,233.73333333333332,16.814888257925197,21.37,22.665041085364603,27.746666666666666,1.4066666666666672,0,0,8.78,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2011,12,14.996774193548386,28.5,3.6,65.74193548387096,7.932258064516129,0.1,1015.5419354838709,26.581935483870968,219.0,11.145877410560319,14.996774193548386,16.82350079009214,21.881075268817206,1.1576344086021488,0,0,6.819354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
